"","UF","Capital","area","tipoArea","peso","idad","sexo","raca","nvlMaisElevado","anosEst","posTrab","posOcup","rendOcup","grupPosOcup","ocup","classeOcup1","classeOcup2","ln_rendOcup"
"204494",29,29,1,1,849.6958,58,"F","Preta",7,15,1,1,1200,9,5120,6,5,7.09007683577609
"204495",29,29,1,1,849.6958,22,"M","Branca",7,16,1,1,1212,1,2262,4,2,7.10002716662926
"204496",29,29,1,1,849.6958,21,"M","Preta",5,12,1,1,1212,1,3113,3,3,7.10002716662926
"204497",29,29,1,1,663.7439,56,"M","Branca",5,13,1,1,700,2,3313,7,3,6.5510803350434
"204499",29,29,1,1,1076.224,34,"M","Preta",5,12,1,1,2100,1,4132,5,4,7.64969262371151
"204500",29,29,1,1,1076.224,34,"F","Branca",5,12,1,1,2100,1,4132,9,4,7.64969262371151
"204506",29,29,1,1,707.8808,53,"M","Preta",2,5,1,1,1500,1,7511,4,7,7.3132203870903
"204507",29,29,1,1,707.8808,28,"F","Parda ",6,16,1,1,1500,1,4311,7,4,7.3132203870903
"204510",29,29,1,1,1093.456,32,"M","Parda ",7,15,1,1,1212,1,3115,5,3,7.10002716662926
"204511",29,29,1,1,1093.456,28,"F","Parda ",7,16,1,1,1212,1,5222,4,5,7.10002716662926
"204519",29,29,1,1,1327.448,38,"M","Parda ",4,11,1,1,1212,1,4321,4,4,7.10002716662926
"204525",29,29,1,1,968.9958,63,"M","Parda ",4,10,1,1,2000,9,5243,4,5,7.60090245954208
"204527",29,29,1,1,741.9024,51,"F","Preta",2,1,1,1,2000,9,5212,6,5,7.60090245954208
"204529",29,29,1,1,1194.852,20,"M","Preta",5,12,1,1,1212,1,4110,9,4,7.10002716662926
"204536",29,29,1,1,1124.493,80,"M","Parda ",2,7,1,1,350,9,8322,5,8,5.85793315448346
"204539",29,29,1,1,1175.739,24,"F","Branca",6,13,1,1,2500,1,3513,7,3,7.82404601085629
"204543",29,29,1,1,1186.571,64,"M","Parda ",5,12,1,1,4000,7,4110,8,4,8.29404964010203
"204544",29,29,1,1,1186.571,54,"F","Parda ",5,12,1,1,2800,1,4214,10,4,7.9373746961633
"204550",29,29,1,1,1437.545,42,"M","Parda ",7,16,1,1,4000,7,412,8,10,8.29404964010203
"204553",29,29,1,1,2049.259,34,"F","Parda ",7,16,1,1,5000,7,2432,8,2,8.51719319141624
"204554",29,29,1,1,2049.259,31,"M","Parda ",7,16,1,1,4000,7,412,8,10,8.29404964010203
"204557",29,29,1,1,1322.451,35,"F","Branca",7,16,1,1,2500,9,2642,10,2,7.82404601085629
"204558",29,29,1,1,1322.451,40,"M","Parda ",7,16,1,1,5800,1,4110,10,4,8.66561319653451
"204559",29,29,1,1,1322.451,55,"M","Parda ",7,16,1,1,1400,1,4132,7,4,7.24422751560335
"204560",29,29,1,1,1613.255,38,"M","Preta",7,16,1,1,4000,9,3334,7,3,8.29404964010203
"204561",29,29,1,1,1613.255,38,"F","Branca",7,16,1,1,2500,1,2634,9,2,7.82404601085629
"204563",29,29,1,1,1711.32,22,"M","Branca",4,11,1,1,1212,1,8157,10,8,7.10002716662926
"204564",29,29,1,1,1711.32,50,"M","Branca",4,11,1,1,1200,9,7213,2,7,7.09007683577609
"204565",29,29,1,1,1279.479,45,"F","Preta",4,11,1,1,1200,1,8142,2,8,7.09007683577609
"204566",29,29,1,1,1279.479,17,"F","Preta",4,11,1,1,1000,9,5249,4,5,6.90775527898214
"204567",29,29,1,1,1279.479,50,"M","Preta",2,8,1,1,1500,1,8142,2,8,7.3132203870903
"204574",29,29,1,1,1550.868,44,"F","Parda ",5,12,1,1,120,9,5249,4,5,4.78749174278205
"204575",29,29,1,1,1550.868,46,"M","Parda ",5,12,1,1,1212,1,2431,7,2,7.10002716662926
"204576",29,29,1,1,1550.868,23,"M","Parda ",5,12,1,1,1200,1,7422,4,7,7.09007683577609
"204579",29,29,1,1,1114.834,61,"F","Preta",4,10,1,1,200,4,5311,11,5,5.29831736654804
"204580",29,29,1,1,1114.834,50,"M","Parda ",3,9,1,1,1200,1,7112,3,7,7.09007683577609
"204583",29,29,1,1,1905.453,32,"M","Parda ",4,10,1,1,1212,1,8321,4,8,7.10002716662926
"204586",29,29,1,1,1132.696,62,"M","Preta",2,3,1,1,1212,7,1345,9,1,7.10002716662926
"204587",29,29,1,1,1237.486,43,"F","Branca",5,12,1,1,1100,1,5230,6,5,7.00306545878646
"204588",29,29,1,1,1237.486,45,"M","Parda ",5,12,1,1,1500,9,8322,5,8,7.3132203870903
"204592",29,29,1,1,1031.995,53,"F","Parda ",2,5,1,1,240,4,5311,11,5,5.48063892334199
"204596",29,29,1,1,1854.481,34,"M","Parda ",5,12,1,1,450,2,9313,3,9,6.10924758276437
"204602",29,29,1,1,1196.763,44,"M","Preta",2,2,1,1,1400,1,8114,2,8,7.24422751560335
"204610",29,29,1,1,1412.641,48,"M","Parda ",5,12,1,1,2000,1,5414,10,5,7.60090245954208
"204611",29,29,1,1,1412.641,24,"F","Parda ",5,12,1,1,1200,1,5230,6,5,7.09007683577609
"204612",29,29,1,1,1412.641,23,"M","Parda ",6,13,1,1,2000,1,3259,2,3,7.60090245954208
"204613",29,29,1,1,1412.641,21,"F","Preta",5,12,1,1,1224,1,5223,2,5,7.10987946307227
"204616",29,29,1,1,1379.99,33,"F","Parda ",6,14,1,1,2000,1,7411,7,7,7.60090245954208
"204617",29,29,1,1,1379.99,31,"F","Parda ",7,16,1,1,1200,9,5211,4,5,7.09007683577609
"204619",29,29,1,1,1438.517,41,"F","Parda ",5,12,1,1,1300,1,5223,4,5,7.17011954344963
"204620",29,29,1,1,1438.517,22,"M","Parda ",5,13,1,1,1212,2,7411,3,7,7.10002716662926
"204623",29,29,1,1,1020.506,58,"M","Parda ",4,10,1,1,1300,1,5153,2,5,7.17011954344963
"204624",29,29,1,1,1020.506,57,"F","Parda ",3,9,1,1,700,9,5212,6,5,6.5510803350434
"204625",29,29,1,1,1869.32,34,"F","Parda ",5,12,1,1,1212,7,3221,9,3,7.10002716662926
"204626",29,29,1,1,1869.32,34,"M","Parda ",5,12,1,1,1212,1,4110,4,4,7.10002716662926
"204634",29,29,1,1,1452.374,42,"M","Preta",2,6,1,1,2600,1,5151,7,5,7.86326672400957
"204635",29,29,1,1,1452.374,35,"F","Preta",5,12,1,1,750,4,5311,11,5,6.62007320653036
"204638",29,29,1,1,1364.507,46,"F","Branca",7,14,1,1,1212,3,5322,11,5,7.10002716662926
"204639",29,29,1,1,1364.507,46,"M","Parda ",5,12,1,1,1212,1,3259,2,3,7.10002716662926
"204642",29,29,1,1,1020.115,56,"M","Parda ",5,12,1,1,400,9,9520,4,9,5.99146454710798
"204643",29,29,1,1,1020.115,60,"F","Parda ",2,5,1,1,100,9,9121,10,9,4.60517018598809
"204649",29,29,1,1,572.9653,48,"M","Parda ",5,12,1,1,1200,9,8332,5,8,7.09007683577609
"204652",29,29,1,1,567.0019,32,"F","Parda ",6,14,1,1,1212,1,4222,7,4,7.10002716662926
"204656",29,29,1,1,468.0938,31,"F","Parda ",7,14,1,1,1212,2,5142,10,5,7.10002716662926
"204659",29,29,1,1,392.6424,43,"F","Branca",4,11,1,1,1212,1,5223,4,5,7.10002716662926
"204660",29,29,1,1,488.3019,44,"F","Parda ",5,12,1,1,300,9,5221,6,5,5.7037824746562
"204663",29,29,1,1,584.7234,42,"M","Preta",1,0,1,1,300,9,7234,10,7,5.7037824746562
"204665",29,29,1,1,744.9083,25,"M","Parda ",5,12,1,1,2200,1,5414,2,5,7.69621263934641
"204668",29,29,1,1,1289.834,23,"F","Parda ",5,12,1,1,1600,1,7126,9,7,7.37775890822787
"204669",29,29,1,1,1289.834,45,"M","Parda ",2,1,1,1,900,9,9313,3,9,6.80239476332431
"204670",29,29,1,1,1289.834,41,"F","Branca",5,12,1,1,900,9,9412,6,9,6.80239476332431
"204671",29,29,1,1,1289.834,18,"M","Parda ",2,7,1,1,800,1,5230,4,5,6.68461172766793
"204672",29,29,1,1,1880.113,35,"M","Preta",5,12,1,1,1500,1,5223,4,5,7.3132203870903
"204674",29,29,1,1,1486.156,40,"M","Preta",3,9,1,1,1200,2,5414,7,5,7.09007683577609
"204675",29,29,1,1,1456.271,45,"M","Preta",2,5,1,1,200,9,9629,2,9,5.29831736654804
"204686",29,29,1,1,1529.546,58,"M","Preta",2,3,1,1,3000,1,9313,3,9,8.00636756765025
"204687",29,29,1,1,1529.546,34,"M","Preta",5,12,1,1,3000,1,7411,3,7,8.00636756765025
"204688",29,29,1,1,1200.581,49,"M","Parda ",5,12,1,1,1800,9,5243,4,5,7.49554194388426
"204689",29,29,1,1,1200.581,44,"F","Indígena",7,16,1,1,1600,7,2351,9,2,7.37775890822787
"204690",29,29,1,1,1227.377,42,"M","Parda ",5,12,1,1,2800,1,4222,2,4,7.9373746961633
"204691",29,29,1,1,1227.377,45,"F","Branca",5,12,1,1,1800,1,5120,6,5,7.49554194388426
"204695",29,29,1,1,820.3821,46,"M","Parda ",7,15,1,1,1221,1,9412,4,9,7.1074254741107
"204707",29,29,1,1,870.2505,34,"M","Preta",2,7,1,1,500,9,7112,3,7,6.21460809842219
"204713",29,29,1,1,743.0732,41,"F","Preta",5,12,1,1,1300,7,3253,9,3,7.17011954344963
"204714",29,29,1,1,743.0732,49,"M","Preta",2,8,1,1,2500,9,8322,5,8,7.82404601085629
"204720",29,29,1,1,1810.644,20,"M","Parda ",3,9,1,1,1212,2,9329,2,9,7.10002716662926
"204721",29,29,1,1,1074.967,64,"F","Preta",3,9,1,1,60,9,5212,6,5,4.0943445622221
"204722",29,29,1,1,1772.307,47,"M","Parda ",2,8,1,1,1800,9,7112,3,7,7.49554194388426
"204730",29,29,1,1,1202.099,47,"F","Preta",7,14,1,1,3100,1,3341,9,3,8.03915739047324
"204732",29,29,1,1,1627.033,20,"F","Parda ",5,12,1,1,550,2,5223,10,5,6.30991827822652
"204737",29,29,1,1,1707.298,48,"M","Preta",2,6,1,1,1100,1,9334,4,9,7.00306545878646
"204738",29,29,1,1,1707.298,37,"F","Preta",6,13,1,1,2200,1,2341,9,2,7.69621263934641
"204742",29,29,1,1,2088.981,39,"M","Preta",3,9,1,1,1100,9,7112,3,7,7.00306545878646
"204744",29,29,1,1,1988.284,38,"M","Preta",5,12,1,1,1600,6,4226,8,4,7.37775890822787
"204749",29,29,1,1,2530.34,26,"M","Parda ",2,6,1,1,600,2,8321,5,8,6.39692965521615
"204752",29,29,1,1,1439.381,66,"M","Parda ",1,0,1,1,1100,4,9111,11,9,7.00306545878646
"204753",29,29,1,1,2536.446,27,"F","Parda ",7,16,1,1,2000,9,2261,9,2,7.60090245954208
"204754",29,29,1,1,2536.446,28,"M","Parda ",5,12,1,1,2000,9,9412,9,9,7.60090245954208
"204758",29,29,1,1,2059.05,54,"M","Preta",7,16,1,1,3500,7,3112,2,3,8.1605182474775
"204762",29,29,1,1,2059.05,30,"M","Parda ",6,14,1,1,2300,1,7411,7,7,7.74066440191724
"204763",29,29,1,1,1881.463,38,"F","Amarela",5,13,1,1,500,9,3423,9,3,6.21460809842219
"204764",29,29,1,1,1881.463,45,"M","Branca",7,16,1,1,500,9,3423,9,3,6.21460809842219
"204766",29,29,1,1,1688.181,50,"F","Parda ",7,16,1,1,3500,1,2341,9,2,8.1605182474775
"204767",29,29,1,1,1688.181,52,"M","Preta",7,16,1,1,1500,1,1221,4,1,7.3132203870903
"204770",29,29,1,1,1744.411,42,"F","Parda ",7,15,1,1,3000,9,2413,7,2,8.00636756765025
"204771",29,29,1,1,1744.411,50,"M","Branca",5,12,1,1,3000,9,3511,7,3,8.00636756765025
"204772",29,29,1,1,1744.411,24,"F","Branca",7,16,1,1,400,9,2641,7,2,5.99146454710798
"204774",29,29,1,1,1649.52,64,"M","Branca",2,2,1,1,3000,7,8322,8,8,8.00636756765025
"204775",29,29,1,1,1649.52,31,"F","Parda ",7,16,1,1,4000,9,2161,7,2,8.29404964010203
"204776",29,29,1,1,1831.625,52,"M","Preta",7,16,1,1,3500,1,5223,2,5,8.1605182474775
"204777",29,29,1,1,1831.625,52,"F","Preta",7,16,1,1,4600,7,3212,9,3,8.43381158247719
"204778",29,29,1,1,1831.625,23,"M","Preta",6,13,1,1,2500,9,5243,4,5,7.82404601085629
"204780",29,29,1,1,2340.565,45,"M","Parda ",7,16,1,1,3400,5,3112,7,3,8.13153071060425
"204782",29,29,1,1,3112.785,32,"F","Preta",7,16,1,1,4500,9,2634,9,2,8.41183267575841
"204783",29,29,1,1,3112.785,31,"M","Preta",7,16,1,1,3500,2,2511,9,2,8.1605182474775
"204784",29,29,1,1,2077.687,35,"F","Parda ",7,16,1,1,4700,5,3112,2,3,8.45531778769815
"204785",29,29,1,1,1924.54,56,"F","Branca",7,16,1,1,12000,7,2262,8,2,9.39266192877014
"204786",29,29,1,1,1924.54,30,"F","Parda ",7,16,1,1,4800,1,4110,7,4,8.47637119689598
"204787",29,29,1,1,2673.315,39,"F","Preta",7,16,1,1,3000,7,2330,9,2,8.00636756765025
"204788",29,29,1,1,2673.315,27,"F","Preta",7,16,1,1,2000,9,5249,7,5,7.60090245954208
"204791",29,29,1,1,2411.034,31,"M","Parda ",6,14,1,1,3600,1,3113,2,3,8.1886891244442
"204793",29,29,1,1,1987.746,20,"F","Branca",6,14,1,1,1200,9,5243,10,5,7.09007683577609
"204794",29,29,1,1,2541.769,27,"F","Parda ",7,16,1,1,5000,1,2262,4,2,8.51719319141624
"204798",29,29,1,1,1220.051,41,"F","Parda ",7,16,1,1,1212,1,4222,7,4,7.10002716662926
"204799",29,29,1,1,1220.051,50,"M","Parda ",5,12,1,1,1212,9,8322,5,8,7.10002716662926
"204802",29,29,1,1,1190.369,52,"M","Preta",5,12,1,1,1500,1,5112,5,5,7.3132203870903
"204804",29,29,1,1,1472.526,36,"M","Preta",5,12,1,1,1600,1,3115,4,3,7.37775890822787
"204805",29,29,1,1,1472.526,37,"F","Preta",5,12,1,1,500,9,5141,10,5,6.21460809842219
"204812",29,29,1,1,1937.798,25,"M","Parda ",5,12,1,1,100,9,7131,3,7,4.60517018598809
"204815",29,29,1,1,1757.979,25,"M","Preta",5,12,1,1,1500,9,7131,3,7,7.3132203870903
"204816",29,29,1,1,1295.111,43,"F","Branca",5,12,1,1,1500,1,4311,7,4,7.3132203870903
"204817",29,29,1,1,1295.111,18,"M","Branca",4,11,1,1,1212,1,5223,4,5,7.10002716662926
"204819",29,29,1,1,1295.111,19,"M","Branca",4,11,1,1,1230,1,5131,6,5,7.11476944836646
"204821",29,29,1,1,1351.829,21,"M","Preta",3,9,1,1,600,2,4321,6,4,6.39692965521615
"204824",29,29,1,1,1280.535,59,"M","Preta",3,9,1,1,1212,1,5153,7,5,7.10002716662926
"204834",29,29,1,1,937.5599,57,"M","Parda ",3,9,1,1,650,9,8322,5,8,6.47697236288968
"204835",29,29,1,1,1146.438,49,"F","Parda ",2,2,1,1,300,9,9612,4,9,5.7037824746562
"204838",29,29,1,1,892.5531,47,"F","Parda ",4,10,1,1,1212,1,8142,2,8,7.10002716662926
"204840",29,29,1,1,1219.514,62,"F","Parda ",7,16,1,1,2280,1,2341,9,2,7.73193072194849
"204841",29,29,1,1,1219.514,31,"M","Parda ",7,16,1,1,2900,9,8322,5,8,7.97246601597457
"204843",29,29,1,1,1336.544,47,"M","Parda ",6,15,1,1,1300,7,4110,8,4,7.17011954344963
"204844",29,29,1,1,1336.544,33,"F","Parda ",5,12,1,1,1300,1,4110,5,4,7.17011954344963
"204846",29,29,1,1,962.1917,49,"F","Preta",5,12,1,1,1300,7,9112,9,9,7.17011954344963
"204847",29,29,1,1,962.1917,55,"M","Parda ",2,6,1,1,1300,9,8332,5,8,7.17011954344963
"204849",29,29,1,1,1580.361,37,"M","Preta",3,9,1,1,1300,1,7231,4,7,7.17011954344963
"204854",29,29,1,1,1199.216,47,"M","Parda ",5,12,1,1,3000,9,8332,5,8,8.00636756765025
"204855",29,29,1,1,1199.216,42,"F","Parda ",5,12,1,1,1300,1,4110,7,4,7.17011954344963
"204859",29,29,1,1,1643.389,38,"M","Parda ",5,12,1,1,1100,1,4321,4,4,7.00306545878646
"204863",29,29,1,1,551.4491,30,"M","Parda ",4,10,1,1,1300,1,7212,4,7,7.17011954344963
"204866",29,29,1,1,478.0956,43,"M","Branca",5,12,1,1,1500,9,3334,7,3,7.3132203870903
"204867",29,29,1,1,478.0956,24,"M","Branca",6,13,1,1,1400,1,4419,3,4,7.24422751560335
"204877",29,29,1,1,383.2746,56,"F","Parda ",4,10,1,1,2500,9,5212,6,5,7.82404601085629
"204880",29,29,1,1,345.7646,48,"F","Preta",2,5,1,1,1600,1,3434,2,3,7.37775890822787
"204883",29,29,1,1,421.7096,44,"F","Parda ",5,12,1,1,1800,4,9111,11,9,7.49554194388426
"204884",29,29,1,1,421.7096,51,"M","Preta",5,12,1,1,1800,9,7112,3,7,7.49554194388426
"204887",29,29,1,1,496.8888,42,"M","Parda ",5,12,1,1,1212,1,9333,5,9,7.10002716662926
"204893",29,29,1,1,379.3275,33,"F","Preta",5,12,1,1,1000,2,5141,10,5,6.90775527898214
"204896",29,29,1,1,578.6925,24,"M","Preta",5,12,1,1,1000,1,9333,5,9,6.90775527898214
"204897",29,29,1,1,578.6925,63,"F","Preta",5,12,1,1,1212,7,4110,10,4,7.10002716662926
"204898",29,29,1,1,578.6925,60,"M","Preta",5,12,1,1,1212,7,4110,10,4,7.10002716662926
"204899",29,29,1,1,578.6925,29,"M","Preta",5,12,1,1,1500,9,8322,5,8,7.3132203870903
"204902",29,29,1,1,599.4917,34,"F","Parda ",3,9,1,1,1212,1,5223,4,5,7.10002716662926
"204906",29,29,1,1,770.049,34,"M","Parda ",5,12,1,1,1300,1,3115,2,3,7.17011954344963
"204908",29,29,1,1,521.6969,47,"F","Parda ",1,0,1,1,240,4,9111,11,9,5.48063892334199
"204909",29,29,1,1,521.6969,19,"M","Parda ",2,6,1,1,200,9,9333,10,9,5.29831736654804
"204916",29,29,1,1,593.5401,20,"F","Preta",6,13,1,1,600,1,9112,6,9,6.39692965521615
"204919",29,29,1,1,579.6891,39,"M","Preta",7,16,1,1,2100,1,1219,10,1,7.64969262371151
"204925",29,29,1,1,653.8717,34,"M","Branca",4,11,1,1,1500,9,4212,10,4,7.3132203870903
"204929",29,29,1,1,409.7178,40,"F","Preta",5,12,1,1,1212,1,9112,7,9,7.10002716662926
"204931",29,29,1,1,468.1738,45,"F","Parda ",5,12,1,1,1200,1,9412,9,9,7.09007683577609
"204932",29,29,1,1,468.1738,54,"M","Parda ",5,12,1,1,1500,1,5153,7,5,7.3132203870903
"204940",29,29,1,1,571.8723,49,"M","Preta",5,12,1,1,1212,1,9611,2,9,7.10002716662926
"204949",29,29,1,1,415.6757,71,"F","Parda ",5,12,1,1,2500,7,4110,8,4,7.82404601085629
"204957",29,29,1,1,546.5291,39,"F","Parda ",4,10,1,1,1300,1,4226,10,4,7.17011954344963
"204962",29,29,1,1,457.2162,63,"M","Preta",5,12,1,1,1300,1,5153,7,5,7.17011954344963
"204964",29,29,1,1,398.4299,40,"F","Parda ",5,12,1,1,1500,9,4221,7,4,7.3132203870903
"204968",29,29,1,1,733.1174,30,"M","Parda ",7,16,1,1,3500,7,412,8,10,8.1605182474775
"204969",29,29,1,1,733.1174,40,"F","Branca",7,16,1,1,1300,1,4110,2,4,7.17011954344963
"204972",29,29,1,1,522.8717,35,"F","Parda ",5,12,1,1,1212,1,4226,10,4,7.10002716662926
"204974",29,29,1,1,483.7608,66,"F","Parda ",6,14,1,1,3600,7,4110,9,4,8.1886891244442
"204977",29,29,1,1,545.4975,30,"F","Parda ",5,12,1,1,1212,1,4226,5,4,7.10002716662926
"204982",29,29,1,1,483.0498,44,"M","Preta",7,16,1,1,2900,1,2330,9,2,7.97246601597457
"204983",29,29,1,1,483.0498,48,"F","Parda ",7,16,1,1,5000,1,2330,9,2,8.51719319141624
"204986",29,29,1,1,601.7686,34,"F","Preta",7,16,1,1,1212,3,5322,11,5,7.10002716662926
"204989",29,29,1,1,584.2743,43,"M","Parda ",5,13,1,1,1212,1,3113,2,3,7.10002716662926
"204992",29,29,1,1,535.9082,56,"F","Parda ",5,12,1,1,1212,1,5312,9,5,7.10002716662926
"204996",29,29,1,1,821.3707,25,"F","Parda ",7,14,1,1,1000,8,5141,10,5,6.90775527898214
"204997",29,29,1,1,821.3707,36,"M","Parda ",6,13,1,1,2000,8,5221,4,5,7.60090245954208
"204998",29,29,1,1,616.9066,44,"F","Preta",5,12,1,1,2000,9,3334,7,3,7.60090245954208
"205000",29,29,1,1,636.8743,46,"F","Preta",7,16,1,1,3000,9,2611,7,2,8.00636756765025
"205001",29,29,1,1,636.8743,27,"M","Preta",7,16,1,1,1000,9,5142,10,5,6.90775527898214
"205002",29,29,1,1,636.8743,51,"F","Preta",6,14,1,1,100,9,7319,2,7,4.60517018598809
"205004",29,29,1,1,629.1175,60,"F","Preta",5,12,1,1,200,9,5249,7,5,5.29831736654804
"205006",29,29,1,1,629.1175,26,"M","Preta",5,12,1,1,1300,1,4321,5,4,7.17011954344963
"205008",29,29,1,1,660.2393,41,"M","Parda ",5,12,1,1,1800,1,5414,7,5,7.49554194388426
"205009",29,29,1,1,660.2393,36,"F","Amarela",5,12,1,1,1388,3,9111,11,9,7.23561914106675
"205014",29,29,1,1,853.6614,32,"F","Parda ",6,15,1,1,700,1,3259,9,3,6.5510803350434
"205019",29,29,1,1,1038.223,51,"M","Preta",5,12,1,1,5800,7,412,8,10,8.66561319653451
"205020",29,29,1,1,1038.223,49,"M","Preta",5,12,1,1,2000,7,412,8,10,7.60090245954208
"205024",29,29,1,1,889.6453,51,"M","Parda ",5,12,1,1,1400,1,5414,7,5,7.24422751560335
"205028",29,29,1,1,1023.996,43,"F","Parda ",7,16,1,1,1950,7,2330,9,2,7.57558465155779
"205029",29,29,1,1,1023.996,40,"M","Parda ",7,16,1,1,1212,1,2619,7,2,7.10002716662926
"205030",29,29,1,1,913.1061,56,"M","Parda ",5,12,1,1,3500,1,4312,7,4,8.1605182474775
"205036",29,29,1,1,343.8608,51,"M","Preta",5,12,1,1,1800,1,8344,4,8,7.49554194388426
"205037",29,29,1,1,603.2916,36,"M","Parda ",3,9,1,1,2280,1,8113,3,8,7.73193072194849
"205038",29,29,1,1,570.8816,27,"F","Parda ",5,12,1,1,1212,1,4321,9,4,7.10002716662926
"205039",29,29,1,1,570.8816,27,"M","Parda ",5,12,1,1,3000,1,5223,4,5,8.00636756765025
"205042",29,29,1,1,596.9215,30,"F","Preta",6,13,1,1,1212,1,4222,7,4,7.10002716662926
"205043",29,29,1,1,596.9215,33,"M","Preta",7,16,1,1,13000,9,2611,7,2,9.47270463644367
"205048",29,29,1,1,401.6866,37,"F","Parda ",5,12,1,1,400,4,9111,11,9,5.99146454710798
"205051",29,29,1,1,376.5763,52,"M","Preta",5,12,1,1,1212,1,1420,4,1,7.10002716662926
"205052",29,29,1,1,376.5763,43,"F","Branca",5,12,1,1,1300,1,5242,2,5,7.17011954344963
"205061",29,29,1,1,469.7868,62,"F","Parda ",5,12,1,1,4100,6,1219,7,1,8.3187422526924
"205062",29,29,1,1,469.7868,37,"M","Parda ",7,16,1,1,4000,6,3411,8,3,8.29404964010203
"205067",29,29,1,1,428.2439,46,"M","Parda ",7,16,1,1,6000,1,4312,7,4,8.69951474821019
"205068",29,29,1,1,428.2439,49,"F","Parda ",7,16,1,1,5000,1,4312,7,4,8.51719319141624
"205071",29,29,1,1,428.2439,32,"F","Parda ",7,16,1,1,4000,1,2611,7,2,8.29404964010203
"205074",29,29,1,1,486.241,47,"M","Preta",5,12,1,1,150,2,7213,4,7,5.01063529409626
"205080",29,29,1,1,483.8052,35,"M","Parda ",5,12,1,1,1500,2,4110,4,4,7.3132203870903
"205081",29,29,1,1,483.8052,29,"F","Parda ",7,16,1,1,2000,1,4312,7,4,7.60090245954208
"205084",29,29,1,1,317.4312,59,"F","Branca",2,7,1,1,1212,1,9112,4,9,7.10002716662926
"205086",29,29,1,1,449.3515,38,"F","Preta",7,16,1,1,8000,5,4132,8,4,8.98719682066197
"205090",29,29,1,1,352.2753,71,"M","Preta",5,12,1,1,1400,4,8322,11,8,7.24422751560335
"205092",29,29,1,1,434.5226,42,"M","Parda ",5,12,1,1,2200,1,5131,6,5,7.69621263934641
"205093",29,29,1,1,434.5226,42,"F","Parda ",2,1,1,1,1212,4,9111,11,9,7.10002716662926
"205097",29,29,1,1,418.3675,48,"M","Parda ",5,12,1,1,3000,1,8332,2,8,8.00636756765025
"205098",29,29,1,1,418.3675,50,"F","Preta",7,15,1,1,4000,7,2330,9,2,8.29404964010203
"205102",29,29,1,1,483.6775,58,"M","Parda ",5,12,1,1,3400,7,3511,8,3,8.13153071060425
"205103",29,29,1,1,483.6775,44,"F","Parda ",3,9,1,1,1212,4,5311,11,5,7.10002716662926
"205108",29,29,1,1,387.0411,48,"F","Branca",5,12,1,1,1212,1,5165,9,5,7.10002716662926
"205111",29,29,1,1,429.961,38,"F","Preta",7,16,1,1,2000,1,4229,9,4,7.60090245954208
"205113",29,29,1,1,429.961,34,"F","Preta",7,16,1,1,3000,1,4229,7,4,8.00636756765025
"205116",29,29,1,1,427.5658,56,"M","Parda ",5,12,1,1,1800,7,4412,5,4,7.49554194388426
"205117",29,29,1,1,427.5658,28,"M","Parda ",6,13,1,1,1212,1,4222,7,4,7.10002716662926
"205120",29,29,1,1,361.025,30,"F","Preta",7,16,1,1,1300,1,4110,7,4,7.17011954344963
"205122",29,29,1,1,383.1422,36,"F","Parda ",5,12,1,1,1212,1,5223,4,5,7.10002716662926
"205123",29,29,1,1,383.1422,41,"M","Parda ",5,12,1,1,1212,9,8322,5,8,7.10002716662926
"205124",29,29,1,1,398.3305,50,"M","Branca",5,12,1,1,2500,1,5223,4,5,7.82404601085629
"205125",29,29,1,1,398.3305,42,"F","Parda ",5,12,1,1,650,9,5249,4,5,6.47697236288968
"205127",29,29,1,1,464.2847,50,"F","Parda ",5,12,1,1,200,9,7512,6,7,5.29831736654804
"205129",29,29,1,1,482.5646,40,"F","Parda ",5,12,1,1,2700,1,5312,9,5,7.90100705199242
"205132",29,29,1,1,634.5783,28,"M","Branca",7,16,1,1,2500,5,3113,2,3,7.82404601085629
"205136",29,29,1,1,425.8263,47,"M","Preta",7,16,1,1,2900,1,8331,5,8,7.97246601597457
"205139",29,29,1,1,963.6174,25,"F","Parda ",5,12,1,1,1100,2,5311,9,5,7.00306545878646
"205140",29,29,1,1,963.6174,25,"M","Parda ",7,16,1,1,500,9,2264,9,2,6.21460809842219
"205142",29,29,1,1,689.6966,50,"M","Parda ",6,13,1,1,2500,9,9520,4,9,7.82404601085629
"205144",29,29,1,1,727.5182,50,"F","Branca",5,12,1,1,1856,7,4110,8,4,7.52617891334615
"205145",29,29,1,1,727.5182,30,"F","Branca",7,16,1,1,8000,2,2611,7,2,8.98719682066197
"205146",29,29,1,1,727.5182,20,"M","Branca",5,12,1,1,2500,7,210,8,10,7.82404601085629
"205149",29,29,1,1,556.7369,70,"F","Parda ",3,9,1,1,200,9,5249,4,5,5.29831736654804
"205150",29,29,1,1,556.7369,59,"M","Preta",2,6,1,1,1100,2,5223,4,5,7.00306545878646
"205152",29,29,1,1,616.192,48,"M","Parda ",5,12,1,1,1600,1,8322,3,8,7.37775890822787
"205154",29,29,1,1,616.192,56,"F","Parda ",3,9,1,1,1100,3,9111,11,9,7.00306545878646
"205159",29,29,1,1,826.9912,52,"M","Parda ",3,9,1,1,800,9,6112,4,6,6.68461172766793
"205161",29,29,1,1,826.9912,28,"M","Parda ",5,12,1,1,4000,1,4110,4,4,8.29404964010203
